historical_job_hash,historical_verb,historical_raw_score,current_opportunity_id,current_canonical_id,current_version_id,current_document_id,match_method,confidence,disposition
"naukri:20ea6477db0f7ab0","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:219ad80e49f30d41","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:22459e45ebba351a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2284048906f7e713","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:22acf132e3d0b845","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:22c17ebec3d3f0e0","SPARSE_SPEC","0","","48ea80884e2cfd4cc640b93cac01ff1d9cb2fef94c5b0b1a04181d7bff98eeab","f6b0eeaca6f6c0aa2ea19a00c5662bc2562c8c92aa835c37bbcbfe38974f8d76","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:22f0b888cad652b2","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2323428984bce3bb","SPARSE_SPEC","0","","985ad727aa7edc8fc1f59f3824d86bea0f23eaf28318cc7284d1cd77da2403a8","9e1d0a46160b4429c9080881133e372546e5fa61eb5e13929ac6a5020c0393e8","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:23ef1ff272189761","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:249b88e688a192a4","SPARSE_SPEC","0","","c302baae79b38c3cee4e14f20cbbb38e7af946e95eed87aea2c87285a3facda6","920446bed56db6ee41037a62424c879736fe9af2c93c3261c1060df580a8b17f","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:24abc60f6f86a410","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:24e93d39a564b397","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2507adde0ef0c925","SPARSE_SPEC","0","","4d279cf4960409281731cb0720d519d9f885f819f6a3708358c76e430c52ac19","daa7d0234b039d8b763c3498ed28294ddb7d840ae014683befd6073837e6e4c3","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:2551c2fbdfd63020","SPARSE_SPEC","0","","905a6226176b86a85156d6a429bfda594fa39f6ec3c3630766dc3cab9b2bcf5e","dffcec913384ddc5ca0b71e32a2e530dc02845a7f8b7e638132f7d3c05a841bb","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:2628928d7405775c","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2691ad3ce7919670","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:271c7be3cfcf41ac","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:27f3e342b1eb044c","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2847e7c28b938fed","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:28f188f1cf56956a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2a086dbd049bc470","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2b57270b2d79d59d","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2bca4405a6a19eb8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2bd1d1662c2b6eb6","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2d8c5cf42ea800c5","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2e8123eb7ea06325","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:2f2cd25e95a1c368","SPARSE_SPEC","0","","9cbd69627145505f6beb3aeef827dae253b12c3b90feae20ad0f928636327214","1d0ff32668a579cb23b97d98812a8c475b5d911e21b2fa9564f851d7d6c8c32a","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:301610c0fd378b86","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:30296719312a695b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:306bf758efd55497","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:306f1bf7bc1f8803","SPARSE_SPEC","0","","b254c3f08c7b848908b50f87b01ac64a0c34b7e2ecce710ba8c302f682a93dc6","b7277c69bf47e54e1df79f3d6ef570f6528e0ddb2721f8dcff3102bbf0034397","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:312abadafe79e59d","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:316f5e45a14c8b31","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:318ea0b44746bad7","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:31cb4b25a4be6ab4","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:33416013f42a90dc","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:33a0b6e0458c02ca","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:33c613d8c46a226f","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:33dd254833d5654e","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:33df82c3ae0a57d8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:345ab7a4dba7d261","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3475728e06497e18","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:34991a3285e86efc","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:360a51f8e2173bd1","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:36745ff5f6158a8c","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:373cfa17bac34bfd","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:37ce5db7ef5547d0","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:383b780f45c60036","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:385cc6ac23392398","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:39fd8768623fa1d6","SPARSE_SPEC","","","0745b6c2003c873ef535a07f44e55d97c05c358b93e35ba89e2a19178084d910","a1380681359e2e6618b113fd6293c39a1da8378719d7606dd5bae1fc1ef44e0d","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:3c517287cc65ff2e","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3d21dca7353b923e","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3e158069a02fb3ab","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3e8341c83634efd8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3e972f3841bb600a","SPARSE_SPEC","0","","ef915f223c22c3fd0468570a00795865ab385eab218b0949a08fedc98b3ebd02","07e803fb32f51dab6ceea6cc562987ff0a9f9bf6b3a3f82071ea22197853fc40","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:3ed73dddd404b9db","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3ef3a93bc72af7ab","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:3fdda04d5e678102","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:40bb403739715585","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:413bcd0fc16143e8","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:418bccbd8b681380","SPARSE_SPEC","0","","902e6dde0eae1895a4a54071ed7e1f3bf4f1ce48cf507ad5e3ea3a240278d738","47b7c4aeceda7d1aa4e87da004cf18d90be166777832d1aaf0b2226929589dd2","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:42533960fc8d5586","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:42a9313cb2caca86","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:42c1c3767d8bfcbf","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:42cd4aa44902f23a","SPARSE_SPEC","0","","04017b01298a39bae48c6d8cad462e17f42d34d955631ce4768d16b9bf545f02","8d10ef7f34bbe45922cb5e9170f09a5c3d411eaab54cdb7a1c184dbccb9d0837","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:431b885e41e8b6af","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:435e5a07bc8dce8f","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:438bec8cdd80b1ed","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:440c6e4432cfa7bf","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4491f52fbb0eb67c","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:44cb18f9c7d1ccd1","SPARSE_SPEC","0","","e05df6bcbdd26821e8940179ed5fd7432e3828b184e9d1d02f9d60f8b683791e","2364a373f5e60adc6dca46509ba95c595c407105d47643cb30b940e8c0fb870d","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:4541cc08f8676d5b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:45474228162a5998","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4630acf5fb530871","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:466de18c26e2976d","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:467a8c5edc53c511","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:47b7e567fbb13b1c","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:480ca5767f750e69","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4af42b8440eb86ee","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4b8494866f5153bc","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4b8d52359b64b860","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4ba889a7c99d4e18","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4bf47cbb00266b0c","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4bfb0dabdf64dbef","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4c42e482a5c3520b","SPARSE_SPEC","0","","cb80393f71fbe7e15ff5be8583f541db3709b27d390d4ad6b9e259b9f8062cc0","f69a1d48d56156136f7489ddfc8846f63105e52851838095e6ad5421eb9cfd2c","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:4d79cdba9865f9fb","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4e3edbc2345a34ee","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4efa31022afb9549","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4f8d2ac7b0892338","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:4feadfcf07763f91","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:50b63518e81e1441","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:51054b1f706dbb24","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:51621a0cd730c641","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:51bce3002a57f911","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:532b70e1b1af269a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:532d73d733196ae8","SPARSE_SPEC","0","","873765c8e746405f9fe9a8e947cfe9b4ab33be7032411ac765f72aa846515924","5e3d0d5db98913c3ed314a13bd5be6d60b289f0455d6cde0a3ee516d55fd0ef9","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:5374eb8f3077d176","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:537ceb53f8bcef18","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:53ea2d6124e7fcef","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:546cec6bd1152527","SPARSE_SPEC","0","","6ab58d5ed9cd0cf426fe5ad25586796a2385b4646a18c72fe522e01a7aff0b3f","73bb4612335170e06437be5129cc725066158f3b605cfc2e967697f79d195a63","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:550e3ea2cef14604","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5564a2975a11bccd","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:55727d9add3bbc4f","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:558f0e21a3edbca9","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:56a24b2590bf4a00","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:56ded03516565fc1","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5859a48ad0a17d74","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:587843a384dfe028","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:593151befbd864b5","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:59f8c912b8972356","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:59feefcfcb387b24","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5a18bc3190483100","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5a273347b0c5088a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5ab016a74a5b818a","SPARSE_SPEC","","","b4b8ada16d1c03c7a66103908c7b7ce9b5e6b8f01e4f12cab0cd5b6dd21d5604","ad54d14e6496132a16d03ba61b835109271acf174432e36acf2417a40126bbfc","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:5ab28de37b46abcf","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5abfeba6210723f7","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5b465af0e2b40f1b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5c169a3d8b2a5a57","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5c3992d95a1ae69a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5cf2d87c5bda6937","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5d783c2b64e8e3c8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5f2179c649e86457","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:5f6c54b63fe4ba6a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:60859e831f7ceb66","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:60f359892e41d34c","SPARSE_SPEC","0","","4923b3a415628a7f000c72c5267b58350f4f2203803f102485419ddd44738194","314b53e62530baf66dc87d565135b759b556896bafa926fe074f7c80df6a48af","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:61ebd8a95a886fd3","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:62b2e24d66322b21","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:640403a242dd6f8b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:641d6c2efb5cede5","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:64d53a78e32c60c4","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6548935c0a8007d9","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:65792c4e267558e2","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:66779e56afb6b377","SPARSE_SPEC","0","","490ad0650de546ef05798b4c9225873fc678ee435a3add8f8ab3579296c12eab","3a57268f40bea6f35cff08bac79522439d231893608dc34324c974cd0897e951","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:668aa0f0beaed9c9","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:66e1ceeaa06fe4ea","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:66fa5034b84b068a","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:67d525524c88db5b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:67f6bfbff9af95c8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:685a431084e4ac8b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:68bf6e5528c36891","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:698d22d0dad018a8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6a51f1048ac70e5b","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6a82844874540305","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6adf0bdbfb3dbedf","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6bb89157dd210354","SPARSE_SPEC","0","","733d0e420e1f25ea66818c4ad1d6934c7c557df1335655b5df0d82e31315fd18","842e6bf6e9eb1f18811f99c63aba97f8b4dda01da274618633af69f99c886a74","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:6cb5fd01ce1705b4","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6d017d4f39bea796","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6d99ce368a0b06af","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6e1225beb8624f97","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6e5bed7320028952","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6e96e98243b677ca","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6f24fa05a58357bc","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:6f8623f5854322b2","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:70412eae3c10c825","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:70aea452d85ff8ed","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:72b902243abcd939","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:730883bf5b6a5f6b","SPARSE_SPEC","0","","955505f9a2716e9d4195684d6f26a612fd54c54e09666179f0af63a594dcfcff","fef3eae4061965c68422fad1658d85620a17736a5476a789b50d3b6c04c4ef02","","LEVEL 1: Exact Native Source ID","PROVEN","SURVIVED_CANONICAL"
"naukri:7394924eaacc018e","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:74be7f409bdcd78f","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:74f94a08916289d3","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:754b2f0358f6b223","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:756d3e21e051f17a","SPARSE_SPEC","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"naukri:7575ad6a0ad7f2e8","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
